order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
555e4d40fb6beea866d46eb6a5a01b41,d77e4c0bfd0085b029605683a846abca,delivered,17-09-17 18:52,17-09-17 19:05,18-09-17 22:19,19-09-17 18:57,04-10-17 0:00
191a0013ee3ec32e27da5f85cf028081,8fd044742f99625dc8f08f7d3e731fb5,delivered,31-03-18 11:48,31-03-18 12:35,03-04-18 12:57,07-04-18 0:21,20-04-18 0:00
1b00c4d80c81cdbc36487c96c6e92f07,6f392cfb40b84e0857b16c23c773aa31,delivered,14-05-17 9:36,16-05-17 3:22,16-05-17 12:05,23-05-17 7:52,02-06-17 0:00
eb1873ec4d6a2af1c0626a7d08bd9c09,1531106e1c467cea04c233e54a383098,delivered,10-05-18 17:48,10-05-18 18:17,11-05-18 7:23,18-05-18 15:56,01-06-18 0:00
38971812f1db9e4a30885e5574dcbe53,735774ca9e99d1d85ae5f53b4958e6cc,delivered,24-06-18 13:38,24-06-18 17:18,25-06-18 13:59,28-06-18 21:46,24-07-18 0:00
ee3fad68d0f56d60e91a2363ec879e44,aaaa6531d040b9cef69bf13af9be2fd6,delivered,25-07-18 7:39,25-07-18 7:50,25-07-18 13:35,31-07-18 17:08,08-08-18 0:00
cf771efcb04c578f9d3619f2632d8333,fe55fedfef0683a529b51a9444214ea7,delivered,12-02-18 17:33,12-02-18 17:47,21-02-18 10:07,24-02-18 15:28,15-03-18 0:00
d3c64cf55752f7821e85e7ea9b9b3f30,a14b17e55f117e4bf24cdd9d0e586c35,delivered,06-05-17 11:20,06-05-17 11:30,08-05-17 15:29,19-05-17 16:59,30-05-17 0:00
37553832a3a89c9b2db59701c357ca67,7607cd563696c27ede287e515812d528,unavailable,14-08-17 17:38,17-08-17 0:15,,,05-09-17 0:00
3d34d8e3ea34d73617a75deea86ced48,b89010d4a6acaa06d4ef89043869838e,delivered,30-11-17 11:05,30-11-17 11:13,07-12-17 19:37,19-12-17 14:36,22-12-17 0:00
de81104d0d1d1a5d4dd09e89a7ea4cd1,b9f21de0cf737e46054822f6082eaf31,delivered,10-02-17 16:37,10-02-17 16:50,14-02-17 10:21,21-02-17 15:36,13-03-17 0:00
2d9ea2efa410b1efd6bbd47d126819b6,3a3fc10a053a684ea7b581c82916e794,delivered,19-02-18 0:38,19-02-18 1:47,19-02-18 20:09,28-02-18 23:53,12-03-18 0:00
9f2ff91a3b8c4c34b7847c9c68971cfd,623438e09482cf7300ffdf9b95ffd9dd,delivered,24-08-18 9:55,24-08-18 10:10,27-08-18 17:58,28-08-18 16:12,30-08-18 0:00
498a0b00b1c51a95e61baebf6379d76b,e60e08d06effbf35575193d851fd8007,delivered,20-07-18 11:28,20-07-18 11:46,23-07-18 10:04,07-08-18 20:28,20-08-18 0:00
db115077a7bd949a515922eb40aea6c3,46ec8bcd9649f0f7bbb179bb59d6702e,delivered,23-07-18 11:30,23-07-18 14:31,24-07-18 14:39,31-07-18 11:02,14-08-18 0:00
794f771a39b24c7c47aa9eb198f066ed,661652a4ba9255d6a913c339ee78d5bc,delivered,26-11-17 13:24,26-11-17 13:35,30-11-17 12:25,05-12-17 1:27,15-12-17 0:00
75d4b0b71e66d09b6070bd54c61e20fd,88196bd808ae8abe1b944efe1807b508,delivered,19-11-17 20:06,19-11-17 20:15,22-11-17 17:08,23-11-17 16:39,01-12-17 0:00
2cb414479754a8e1ed07eed0ccfc0778,a00cedaaa02a3875ce936ecf15c567b9,delivered,03-06-18 9:59,03-06-18 10:49,04-06-18 10:11,18-06-18 18:24,16-07-18 0:00
b5e23127e5bc161906c1d23be69f7e16,6e916919988c15d61b259bc9494db0f8,delivered,13-11-17 16:23,13-11-17 16:56,16-11-17 18:41,24-11-17 18:03,04-12-17 0:00
afe207b8795179c5b29bc4c2f0052178,712230fb56aeb8d9084bb813e3249a84,delivered,30-11-17 15:27,01-12-17 11:31,04-12-17 22:10,08-12-17 0:52,29-12-17 0:00
ac2b7c522d811acba0aa270ed3e112e4,ef21aebbb093a6db29ccc6aa0b89c347,delivered,05-10-16 15:08,06-10-16 15:44,10-10-16 15:44,13-10-16 15:44,29-11-16 0:00
1b99333d39cf95f48be3864b2e1e88b3,01b2ab1c903b4ecd0442a3ce48d89caa,delivered,23-05-17 20:19,23-05-17 20:35,24-05-17 17:26,28-05-17 12:22,05-06-17 0:00
633dfa0c56ae5c0c7f2e90620ad55b2f,22e62a7227eb91f93cb55ef14a20cbd4,delivered,22-06-18 13:43,22-06-18 13:58,26-06-18 9:18,06-07-18 14:23,31-07-18 0:00
8a0b2bc5c7a1c524635f4de8bae9dffe,764fb80689629a0092fa11ada23a0c4e,delivered,23-11-17 22:27,23-11-17 22:37,27-11-17 20:23,20-01-18 15:26,22-12-17 0:00
fa4c0ad484374bf0485f99f6a57255a5,aaafc20a8e58530ecb72c7ec1f497fd8,delivered,26-01-18 18:30,26-01-18 18:52,29-01-18 15:27,01-02-18 19:18,22-02-18 0:00
54bc2449fbe0368b74470e4280fe494e,bd2215daa338b34c697773ceff4e013b,delivered,24-04-18 13:35,24-04-18 17:43,25-04-18 15:08,06-05-18 16:42,18-05-18 0:00
1f7ef4e37ca10d4ed60f43c7cf81e181,cfeec5b515f027e2d4374a9ed829307d,delivered,15-12-17 21:32,19-12-17 9:58,19-12-17 21:27,09-01-18 13:53,17-01-18 0:00
d5211af24819d319c02a285e7bb51750,a6d8c2fa92836346256c28d885d9eea0,delivered,03-08-18 16:29,03-08-18 16:45,06-08-18 13:27,09-08-18 15:09,05-09-18 0:00
db6a3a98e587a2b75215bf8f467d43ec,bff45358be29fb889f469bf4c74a1825,delivered,01-12-17 21:39,01-12-17 21:55,04-12-17 18:32,28-12-17 21:58,02-01-18 0:00
477ee3f21cb7374ecfa12433c30f53f5,384a027682b0ddc9d88f4aab723d9730,delivered,21-06-18 10:46,21-06-18 11:01,22-06-18 12:25,26-06-18 17:07,18-07-18 0:00
15d086bbbae9b9e4b50c916c919479ed,fa07ada3f850284255c79f6c93490991,delivered,22-07-18 23:18,24-07-18 11:32,01-08-18 17:45,04-08-18 10:31,16-08-18 0:00
0daf1f0e67b534ad873ba61c5d6ad7d3,1681471e9172d7e12ba08e9ac9e8628b,delivered,05-09-17 10:54,06-09-17 11:03,09-09-17 13:23,19-09-17 15:35,25-09-17 0:00
234c056c50619f48da64f731c48242b4,44e460a655f7154ccd9faa4dbbbaf68a,delivered,14-08-18 14:49,15-08-18 3:15,31-08-18 15:25,01-09-18 18:14,23-08-18 0:00
62a56f9bfe98de42bcdbe6cc57284dfb,aa0a85e355a784775696142c2f29aa48,delivered,08-08-18 1:23,08-08-18 1:35,08-08-18 14:46,18-08-18 12:08,24-08-18 0:00
a11ebb9e9f1a018eea99fe7105f2d897,10ee14e89676c9f43e64a67cae62823b,delivered,18-07-18 18:42,18-07-18 18:55,19-07-18 14:03,03-08-18 14:43,13-08-18 0:00
bb2dfe6031f35f7abc9a3c7dad5e4467,01e0d4fb731e6ee47df3f3f179cc0a0b,delivered,22-01-17 14:09,22-01-17 14:30,23-01-17 11:21,30-01-17 12:37,16-02-17 0:00
4dcc01481b7ab4f5f37c8eb4c4c67841,b2859fd419788314d84da3852630e56a,delivered,08-04-18 13:20,08-04-18 13:30,09-04-18 20:03,17-04-18 19:38,07-05-18 0:00
662823ed689412b9a2e5085620e06070,b4214b2e14c916724d94efe51fcbd1f0,shipped,15-03-18 15:57,15-03-18 16:11,19-03-18 20:28,,05-04-18 0:00
4380bb6c7d8375926bbea2c8b514dc8c,11617a4c5fc72fccb4c2a53ea21c5a3c,delivered,29-01-18 21:09,29-01-18 21:32,31-01-18 13:12,14-02-18 21:43,21-02-18 0:00
169f6274660e528484fd239aa7d27097,4cd756c714ca569c2450c24782004147,delivered,27-06-17 17:58,28-06-17 2:45,29-06-17 13:41,04-07-17 13:59,10-07-17 0:00
bfafa269a969ef03e5db5dc7d7a72471,062328becf66582e5849b4f2b364b143,delivered,02-05-18 22:17,03-05-18 22:13,04-05-18 14:02,07-05-18 14:57,21-05-18 0:00
a4163ebff79ff34a631c57d5350215ae,0b70134d7e2d9773897833e933c6ec5b,delivered,30-03-18 20:27,30-03-18 21:27,02-04-18 21:28,11-04-18 1:19,27-04-18 0:00
7b2f3756c235e93b2ad6330c54805401,d79764082a836f215312d98c964ce478,delivered,12-03-18 16:54,12-03-18 18:00,13-03-18 23:02,09-04-18 22:08,03-04-18 0:00
a890088df39d4c062a07081527034784,42532fb94eca7866bb4915e5cd46300b,delivered,21-02-18 18:47,21-02-18 18:55,24-02-18 0:24,26-02-18 21:28,07-03-18 0:00
476984a30a6929077bedabbefc98ce38,98647ebe3068d5566c1c2cf026d72239,delivered,20-06-18 16:44,20-06-18 17:01,21-06-18 9:14,26-06-18 18:58,19-07-18 0:00
48b7d84507eb52608a007fde9d641daa,cad2dc8d82cd9ccca487589a7fe62e6c,delivered,07-05-18 15:38,07-05-18 18:09,09-05-18 14:18,11-05-18 1:48,17-05-18 0:00
d0e9849de800fdb4cb3b5e6d42c6b367,b634dded0d0e31b899f16cb02e0ed1d0,delivered,31-08-17 11:38,01-09-17 2:30,01-09-17 21:22,26-09-17 16:48,05-10-17 0:00
7d1ac7d65c6b5d59a9ac241fa41da57d,dcc13a2d32ff7ec6e1920580280f704c,delivered,16-06-17 23:17,16-06-17 23:30,19-06-17 11:15,29-06-17 11:06,02-08-17 0:00
4dadcd5f9e682c17fdc6dded70c048e0,e40265c6ceebf38ea830b695d9340bda,delivered,07-05-17 13:53,07-05-17 14:05,08-05-17 11:44,19-05-17 12:57,31-05-17 0:00
8ad3f1d0f96992e43566c4c82c9f6c58,948b29e24216a05fea13a18d8db45ea5,delivered,17-07-18 21:25,17-07-18 21:35,18-07-18 13:08,14-08-18 4:04,03-08-18 0:00
cdbe906438125d1d5bf88bb289f8ed61,af684ccf558442d5fa8d9daa7456ac76,delivered,02-08-18 12:25,02-08-18 13:15,03-08-18 11:51,06-08-18 13:28,09-08-18 0:00
1107e64e1795b6cf551a7044612e8bd8,698e55af1f6f37f7f304a74eb93b85b0,delivered,26-02-17 17:33,26-02-17 17:45,02-03-17 16:34,21-03-17 11:43,24-03-17 0:00
e9280658289b5c5215dcc3b7183c0541,74bbe1a0e4f06bd62ede6b5f239bfb0c,delivered,24-10-17 9:13,24-10-17 9:28,25-10-17 17:07,03-11-17 20:23,16-11-17 0:00
ca290a06ee0945b956f79c93b5191633,acd575d7382968889f41a5a3f37510dd,delivered,09-04-18 22:02,09-04-18 23:10,10-04-18 22:41,25-04-18 13:33,10-05-18 0:00
50fe82ce977520094518dd8618d7331a,80f93f1fabe7772d559a7c349667af0e,delivered,24-05-18 18:32,24-05-18 18:54,25-05-18 14:53,28-05-18 17:24,11-06-18 0:00
443a73a22cd4e0078a47c275b358b786,317072fd23410f845f2d3beba3747e62,delivered,16-05-18 12:22,16-05-18 12:39,17-05-18 13:07,07-06-18 15:58,08-06-18 0:00
d3ca7b82c922817b06e5ca21165c5ea2,d23df2c6c3e51d875f458d123b2b3c90,delivered,16-11-17 13:54,16-11-17 14:08,16-11-17 20:56,17-11-17 13:49,29-11-17 0:00
962debbd5f682617761de8b0f7789bc5,5ed8d20445c356efaf39b27949caa8c3,delivered,05-06-17 8:45,05-06-17 8:55,05-06-17 14:45,13-06-17 16:48,30-06-17 0:00
d57e15fb07fd180f06ab3926b39edcd2,470b93b3f1cde85550fc74cd3a476c78,unavailable,08-01-18 19:39,09-01-18 7:26,,,06-02-18 0:00
d8e2d2a26010eb732a91d8b6952e2c9e,9a516f56e5f6f198350066cc99339bb0,delivered,11-01-18 12:20,12-01-18 2:35,15-01-18 16:58,06-02-18 22:33,07-02-18 0:00
f6f6a68d78c7dd4b319f6df3c846094b,aa012a8928021b41ea6de61e855880bc,delivered,13-04-18 12:10,13-04-18 13:15,17-04-18 18:48,27-04-18 11:58,22-05-18 0:00
9d047c83463a30fcc3f2b361d9a33d2f,21f1477f3d02e7fd1ba28dc6c596dc17,delivered,06-04-18 19:17,06-04-18 19:30,10-04-18 22:48,26-04-18 15:03,04-05-18 0:00
6a6c7d523fd59eb5bbefc007331af717,d954782ec6c0e911292c8a80757ef28d,processing,24-11-17 20:09,24-11-17 23:15,,,20-12-17 0:00
0d5cbb8e4c1c7a7fc26899126197a6b9,6ca4c791dfb84fbc05cbe68d7d7a95be,delivered,27-06-18 11:57,27-06-18 12:08,28-06-18 14:08,05-07-18 15:18,18-07-18 0:00
c1f0e475378c6500b5907a2134bda1da,5da0ca7784ca3dee567abe4c07800952,delivered,18-10-17 15:53,18-10-17 16:07,19-10-17 19:25,26-10-17 18:30,10-11-17 0:00
80d36d94a5ac668fd0479b5e848207c9,3fb8a3a262c0e12894b068f551c9f006,delivered,16-11-17 17:01,16-11-17 17:16,17-11-17 19:06,29-11-17 22:48,21-12-17 0:00
e91398c99556f8519e116e6ca4f774e1,e71b7daec09cf1f42e8764868665e5b0,delivered,21-03-18 15:30,21-03-18 15:48,22-03-18 20:02,06-04-18 2:02,10-04-18 0:00
7d219bd2feeb13ad311a00db33c06a3c,3740f4d0edef80f567eca55830ec9e8f,delivered,25-05-17 13:50,25-05-17 14:02,26-05-17 13:04,29-05-17 16:52,07-06-17 0:00
c9c52a849ead8fc8b85d828ae740ec78,411744ebdffbea1216c657a60472edce,delivered,28-11-17 0:34,28-11-17 1:31,01-12-17 19:27,09-12-17 17:42,22-12-17 0:00
76a1ee4ee17ea3b77f3c483c0a73e9c1,e54533a3ffc29ddafdcfa45434b9b218,delivered,05-08-17 14:39,05-08-17 14:55,07-08-17 19:12,23-08-17 16:24,06-09-17 0:00
3ec275bc012162de739c7ab6dcf11677,62b45594e877bd203ce2e49134b8ad03,delivered,20-08-17 11:07,20-08-17 11:25,22-08-17 13:40,25-08-17 21:12,01-09-17 0:00
3c333445207b077f35c9e81a7e7c7273,346b61007a25104a5a1b25e1e68b16b0,delivered,13-07-18 13:42,13-07-18 14:50,16-07-18 13:45,25-07-18 14:02,31-07-18 0:00
682fba8f9ac0c164d162ff702d6bcc23,2c07e5f16a6a9c98a3837783b7e6fc4a,delivered,05-12-17 15:24,06-12-17 2:35,07-12-17 12:34,28-12-17 22:19,05-01-18 0:00
e897d96adf4da16805cd6faf2913ce48,ede6d420b95b2d4145c3e0de07483597,delivered,06-05-17 12:28,06-05-17 13:02,16-05-17 17:24,19-05-17 16:36,02-06-17 0:00
1a4cc55b483d875e3b8bbd64a1b31bba,1a3fcb72ec1f37b5385e08237a40409e,delivered,12-04-18 14:05,13-04-18 12:55,13-04-18 23:12,09-05-18 15:08,09-05-18 0:00
58b198357d2b68044f885a370a585ff3,8d7cf6fc4668c48859673a8e0fc8fa6a,delivered,15-04-17 22:00,15-04-17 22:15,18-04-17 14:51,10-05-17 12:48,08-05-17 0:00
4190ab61a7fced69f3ee84d1da1120cc,3df7ff0b86935d5249e4d6cd56b89131,delivered,08-12-17 11:38,09-12-17 2:36,12-01-18 0:35,31-01-18 19:08,11-01-18 0:00
0d13e311818a800d01cd46fb35dd3c27,7d61bddcc4435ac5dd586d751ebca204,delivered,29-03-17 23:16,29-03-17 23:25,10-04-17 15:57,18-04-17 14:29,11-05-17 0:00
a06c43ed81f5c604287461f4d21949ce,da82d24c21654f951fedc813df8a5dc6,delivered,24-10-17 17:39,24-10-17 17:56,20-11-17 21:15,23-11-17 21:48,17-11-17 0:00
f3c916d220c67cd493a09b5bb17bfc23,25175de148ab2040aa6fe34ca5eb0d15,delivered,23-03-18 16:39,23-03-18 16:50,26-03-18 23:22,28-03-18 18:21,11-04-18 0:00
ccd7d6d23c5d29de6367dd5332aab16d,0ff9dc143472cb3ff41b9ae4a058b421,delivered,05-06-17 11:44,05-06-17 11:55,06-06-17 10:34,07-06-17 17:40,19-06-17 0:00
919a615149354b4e074eff65adaeae81,ba8a4209b5b60ac17ac458fdf1d34ddb,delivered,28-12-17 18:40,28-12-17 20:08,05-01-18 0:56,16-01-18 18:43,31-01-18 0:00
49e76d6a1b1f9ff4d04f85b2304ad378,c1055f5a8a55684492575d082da04127,delivered,26-01-18 15:52,26-01-18 16:19,29-01-18 19:08,31-01-18 22:57,19-02-18 0:00
ed24759a0ae96582e88fdca0c0997d22,869c947685e4deaedb87bb36764949be,delivered,24-03-18 11:58,24-03-18 12:08,09-04-18 23:33,23-04-18 14:57,23-04-18 0:00
27a78fdbe7b915a0596af3a5803a41cb,107d449d8a73c9dfd9673df8ea684348,delivered,14-05-18 16:18,14-05-18 16:36,15-05-18 13:45,17-05-18 22:54,28-05-18 0:00
d118d545516947d2d82fda28e9d631af,8918dedf08a051aff27479246e74a5bd,delivered,02-08-17 13:18,02-08-17 13:30,09-08-17 14:00,11-08-17 14:40,22-08-17 0:00
f343624eab419250ad81f1ce6be22c93,3fc0d940852ab274e532e80b1c1d5c2f,delivered,07-03-17 11:47,07-03-17 11:55,09-03-17 15:38,17-03-17 12:42,28-03-17 0:00
1d5b194c01e762aa59a47ae8dca7199f,e5b2dea74bc86ced6b86f103ca99bcd9,delivered,10-06-17 18:02,11-06-17 18:02,13-06-17 14:38,19-06-17 18:33,28-06-17 0:00
f98ae4bbfd1a32ea2104c8cf1f64dabf,427ebd67be61503c00a75d8915080a71,delivered,25-02-18 18:53,25-02-18 19:07,27-02-18 22:51,27-03-18 22:06,27-03-18 0:00
7209ce21354cff1e1957b42ea0a76cd1,d2000bb65d12d7c93b7e27e6c961757d,delivered,11-01-18 22:59,11-01-18 23:10,13-01-18 15:33,18-01-18 21:42,26-01-18 0:00
0132451f29a10b66a5cf1bacc85f9afe,1c5b37d20011c637ad1a5b6d423c7483,delivered,08-11-17 17:08,09-11-17 17:08,10-11-17 18:48,17-11-17 18:58,07-12-17 0:00
f9f15e02ed74cf8a21b8266a55498942,e1f67a370030c2c5695ee3f95c44cd90,delivered,12-10-17 21:46,12-10-17 21:56,17-10-17 17:07,17-11-17 23:59,13-11-17 0:00
d445a6e277eaa62900bc18d453d96d76,c2cd065252fa7ad04274d9d69dd9c09e,delivered,03-08-17 10:39,03-08-17 10:50,07-08-17 14:57,14-08-17 20:37,06-09-17 0:00
e55e8c9f6f33a8562db1430444f22092,b16cd1296147fe2153a24ae9be382d68,delivered,13-06-18 11:29,14-06-18 2:17,19-06-18 9:19,25-06-18 16:34,11-07-18 0:00
bd5c9d506fee7419ee3c669d0123a067,2f005421793ec9f86d5d654b8af675e1,delivered,25-03-17 23:51,26-03-17 1:05,27-03-17 15:39,29-03-17 11:45,13-04-17 0:00
1f69e4870ffb8313df2fef3df0af2718,ff20530ce012df37828978c25f3dacac,delivered,06-03-18 17:12,07-03-18 10:29,12-03-18 23:14,14-03-18 16:04,22-03-18 0:00
a236ae70310b60403c3adac81f96d5e6,972e7c5340efc85efad5a12e49eff86a,delivered,16-07-18 23:40,17-07-18 0:35,27-07-18 11:54,06-08-18 17:40,06-08-18 0:00
673426deedf113369fd0f139e97ed084,133cb7dc019947e49b9541c6c2795ac8,delivered,10-07-17 20:58,12-07-17 2:10,17-07-17 10:27,28-07-17 19:03,14-08-17 0:00
64ea4c51ad1203229ba011693f35da54,f384d3d46a938ede0333121a810b4d7d,delivered,29-01-18 13:09,29-01-18 13:30,01-02-18 0:38,02-03-18 22:15,22-02-18 0:00
fbbd2907c49e21c3c105257b12772380,d177bd6051d525711221cfe59b43aa3b,delivered,22-10-17 16:11,22-10-17 16:21,24-10-17 19:16,30-10-17 20:54,09-11-17 0:00
47cdb12caf2067098633bc9a0d3679f7,4d833833ec5cc5bb9e6c230820e4bc54,delivered,24-06-18 11:32,24-06-18 11:58,25-06-18 12:09,28-06-18 22:03,16-07-18 0:00
aa2e81559d88cca16ac122e7627078c8,0d49e6cf6c6049404ab247c5d1ea4aa3,delivered,27-03-17 14:04,27-03-17 14:15,30-03-17 16:08,05-05-17 14:56,02-05-17 0:00
c0e6116a3c6c2d732ec1b43bb7b5f307,b073fa2486ffea654bcd31968d03d8a1,delivered,27-10-17 19:00,27-10-17 19:15,30-10-17 18:45,01-11-17 19:32,09-11-17 0:00
fe91d55ea129eb6d5a2d5fc82bcacbd0,a5d6b2f5be2eca026d50b24773ef1113,delivered,16-07-18 8:52,16-07-18 9:04,17-07-18 13:07,24-07-18 20:15,07-08-18 0:00
a33e52fbf9a20b226a588f30d9aab612,8d8b4e6ab11b7c08be542cfa4ff6913b,delivered,11-01-18 18:37,11-01-18 18:49,15-01-18 16:44,31-01-18 18:58,09-02-18 0:00
fdbd371c335ecb94ccb8a65c37d8ebba,021ccba47cb1118dfba3213180ffb44d,delivered,25-12-17 20:14,25-12-17 20:28,26-12-17 17:47,10-01-18 20:46,15-01-18 0:00
c788aeedf593229d4ee84e790c2e5483,838aa327b0491d3cb3e9c1c6d9bb382c,delivered,05-03-17 22:44,05-03-17 22:55,06-03-17 8:48,20-03-17 7:23,04-04-17 0:00
c4d5588c1ee36814fc302422334e67f5,4338285648648cd4a82f4498801ea736,delivered,17-12-17 11:25,17-12-17 11:32,19-12-17 19:26,27-12-17 10:19,11-01-18 0:00
dd6d0f11a9c3d2abdc91e95b9598b332,e6c386cfd321a1708aa60ff6b8f46449,delivered,11-01-18 21:42,13-01-18 19:30,08-02-18 21:16,21-02-18 21:26,01-03-18 0:00
61e7365ad2e2ce5a3dbf650586623b7f,884e5773f9ec5902aec38d330c7daa7f,delivered,14-08-18 16:20,14-08-18 16:30,15-08-18 14:45,20-08-18 21:05,29-08-18 0:00
18905a8655f8255bf50d2eeadce2641e,1aed7bcb3469dbda3ebc61b12938a4ba,delivered,25-01-18 23:32,27-01-18 2:52,30-01-18 14:17,07-02-18 17:27,26-02-18 0:00
4ef04edb491b8cc23eabe782ced6715c,5db7793e5ba9211bf9e8176cb8bb3ecf,delivered,19-01-18 9:51,20-01-18 12:51,22-01-18 21:25,31-01-18 18:33,14-02-18 0:00
af500adf58ab55b8bdd27be8cf81aeba,6fafe51f43d9aff93174e020cd452f66,delivered,21-05-18 12:21,22-05-18 9:36,29-05-18 7:15,07-06-18 20:06,28-06-18 0:00
ca0400dec2c292340c373e63b1c2c597,2c8be64d4c648b0bbf8412c53761ae27,delivered,28-11-17 10:27,28-11-17 10:40,29-11-17 21:11,20-12-17 17:22,22-12-17 0:00
965c963c874eedc47cd261cbe057121b,cf801016b25bee7696b5f84e5c944b34,delivered,16-06-18 19:48,16-06-18 20:18,18-06-18 13:22,27-06-18 18:28,16-07-18 0:00
305b0101ce8f8fd2d7b32f7480340018,06872c61a13a4d027504dd0c15d43b72,delivered,30-04-17 18:34,30-04-17 18:45,05-05-17 12:07,16-05-17 8:57,25-05-17 0:00
c5d58ec8e7e7184d9a9d42b75ffa002d,18e42e6a3b2022561588b6d32c036b52,delivered,12-02-17 12:30,12-02-17 13:02,13-02-17 14:00,20-02-17 12:29,16-03-17 0:00
911fba382ab724c847ae5577e47949d4,838bc2ff67963202eb29e748923c15fa,delivered,27-02-18 10:31,28-02-18 10:50,28-02-18 22:08,23-03-18 18:42,09-04-18 0:00
ee43d4bf4491386fa4837c502b9c3f4e,0324667bb97f2048e83f77d282a75fb4,delivered,07-03-17 6:35,07-03-17 6:45,10-03-17 13:52,20-03-17 15:04,07-04-17 0:00
06bafdd8b6d0b5befb44337a7674a1ec,2b655432dbb2d5e62b02aee3eafada73,delivered,10-02-18 11:48,10-02-18 12:07,15-02-18 18:33,21-02-18 13:39,06-03-18 0:00
492bed007520827cbed51959e4ce4385,ba5166acad480f24f1633e1b8ce21741,delivered,28-05-18 12:53,28-05-18 13:14,05-06-18 15:02,14-06-18 14:51,11-07-18 0:00
df82ea7ca7f0f799161e0fd92c3ab96a,8f121fde1f03b4865ac871202143016b,delivered,14-05-18 11:28,14-05-18 11:58,14-05-18 12:02,19-05-18 11:18,18-06-18 0:00
bd3f8b3f4ff1469c0709218f7fde9fe8,bcc8d940cce330c07102f7857ae2da79,delivered,13-11-17 11:16,14-11-17 4:06,27-11-17 19:48,29-11-17 19:11,27-11-17 0:00
b23b43e19386862a7c0aaa27c80e782f,86de6692e6fdfad3c3221414dc73d4a9,delivered,12-04-18 9:52,13-04-18 12:55,16-04-18 19:48,17-04-18 19:24,26-04-18 0:00
5f674c43ef69fe052df34f1519f7bc12,62c4b72afa074a0214ebbca36c89cbcf,delivered,25-10-17 18:57,25-10-17 19:07,06-11-17 21:25,08-11-17 21:33,13-11-17 0:00
d965c84427fa1d6daad237adfbf75554,f481cadc657dd238cf73200b92292644,delivered,17-11-17 13:00,22-11-17 2:40,22-11-17 17:02,01-12-17 21:38,15-12-17 0:00
7d7b903bbd7d3b762ad60115c30185f2,bf5f428a6f809242d47242a4159db97d,delivered,14-08-17 21:13,14-08-17 22:05,15-08-17 15:32,21-08-17 17:58,01-09-17 0:00
0197cb265e2c84b9f89dfd784095d2f6,3971ac136496b4368c1431bb5bce0929,delivered,21-12-17 20:55,23-12-17 2:12,26-12-17 19:08,28-12-17 16:37,30-01-18 0:00
103355b1bc5b63508c20e2b7eeb58961,f3d40ccfde2d918c886b7f2633a33d74,delivered,01-03-17 18:29,01-03-17 18:41,02-03-17 12:58,09-03-17 9:26,03-04-17 0:00
6be749c0e984143242faa174d084889f,6c347ef65dd574fb9c2d654c3650fc43,delivered,10-08-18 8:35,10-08-18 8:50,14-08-18 18:00,20-08-18 22:03,27-08-18 0:00
d2b9580c38485b5aa4eb815c689c3164,6133c673d6332117825558e7fbffba34,delivered,19-07-17 16:45,21-07-17 2:50,21-07-17 15:03,27-07-17 19:04,10-08-17 0:00
90855e99e15fa22aff68cdb4323b27c9,b8f2034a26d0832f43daa3a588a9131e,delivered,18-07-18 21:37,18-07-18 21:50,24-07-18 19:00,26-07-18 20:44,08-08-18 0:00
f3c95cc4d7074e5b709ac1a9c10dea1c,e05df6dee2d1b0a7782f771120b9e826,delivered,22-01-17 16:10,23-01-17 20:55,26-01-17 5:47,30-01-17 15:06,16-02-17 0:00
802ee584365ed44c00f4207fb17ae67b,e66e06fdb34d8289533411b7061d19b0,delivered,23-07-18 10:11,23-07-18 13:20,24-07-18 14:15,28-07-18 0:40,09-08-18 0:00
75d1b089800a77f3c4b653e297632423,5a5bee06f22d5f03e2d648c82571b4ba,delivered,14-08-18 11:16,14-08-18 11:44,17-08-18 13:35,21-08-18 11:48,05-09-18 0:00
c761a8b74f1e876bc5efc4186f720e27,a8ed087e25b26fb64cbb99033eb243a7,delivered,03-04-17 19:07,03-04-17 19:22,05-04-17 12:42,11-04-17 14:25,15-05-17 0:00
6d60cc495dfb5a5851f56f188c4e4059,2f49811c845d9978f54ea3f61741516d,delivered,20-04-17 21:03,20-04-17 21:15,10-05-17 9:12,12-05-17 12:22,17-05-17 0:00
746347ecc5cc9cb88a346545608fb635,16110c3e157d455044ea08de22990cac,delivered,26-07-17 13:47,26-07-17 14:03,27-07-17 18:12,03-08-17 17:37,15-08-17 0:00
6051e6d3da9a50b7325cbe9c81025062,c25122206bfcb3ffa950706e1cb10f2b,delivered,03-07-18 23:40,05-07-18 16:31,04-07-18 12:14,05-07-18 22:52,19-07-18 0:00
f9ca536e1ef897f153c183d72ba141bb,a9f353609242c268174ec433f45f8440,delivered,05-04-18 18:34,05-04-18 18:50,07-04-18 0:58,19-04-18 15:38,26-04-18 0:00
99fe1f54d97630a40c549779ea00e8c9,fa124303523931c3e5f132f33e9110fe,delivered,16-05-17 21:30,16-05-17 21:45,22-05-17 13:25,31-05-17 8:18,08-06-17 0:00
03f83b59e7c7355647462745b18119f1,c1865c11ead00a1bcd19971382032e8a,delivered,14-07-17 16:49,18-07-17 6:03,24-07-17 13:58,07-08-17 17:43,09-08-17 0:00
